li_0grow_tmp,li_123_tmp,li_1grow_tmp,li_1up_tmp,li_2grow_tmp,li_2up_tmp,li_3grow_tmp,li_3up_tmp,li_4grow_tmp,li_4up_tmp,li_5grow_tmp,li_5up_tmp
0.016129032,-0.052579365,-0.021890547,-0.00297619,0.006079027,0.004069176,0.021538462,-0.018126888,0.022082019,-0.045180723,0.011827957,-0.043209877
0.000966184,-0.006756757,-0.015267176,0.011583012,0.022022022,-0.031976744,0.030462185,-0.067580803,0.013993541,-0.053007136,0.016629712,-0.042462845
0.011101623,-0.018581081,-0.005194805,-0.024493243,0.044523598,-0.022628372,0.003639672,-0.063086104,0.005484461,-0.008159565,0.017307692,-0.054545455
0.0440044,0.048823323,-0.064008395,0.004214963,0.063829787,0.001121076,0.051312649,-0.117894737,0.027710843,-0.057888763,0.012484395,-0.060961313
0.013574661,0.194940476,0,-0.008928571,0.044007491,-0.037837838,0.029268293,-0.080717489,0.009756098,-0.028436019,0.025,-0.033816425
0.012195122,-0.02811245,-0.012048193,0,0,-0.024390244,0.04,-0.0625,0,-0.038461538,0.013513514,-0.013333333
0,1.302380952,-0.02173913,-0.014285714,0.042857143,0.037037037,0.051470588,-0.068493151,0.068181818,-0.076923077,0.052238806,-0.04964539
0.08649789,0.012944984,-0.038,-0.029126214,0.089552239,-0.024948025,0.056306306,-0.13111546,0.031674208,-0.057569296,0.180107527,-0.184210526
0.007220217,-0.070489845,0,-0.007168459,0.065891473,-0.068592058,0.031746032,-0.083636364,0.036585366,-0.053846154,0.008130081,-0.035294118
0.029166667,0.016194332,0,-0.028340081,0.008403361,-0.008333333,0.053333333,-0.0625,0.041284404,-0.080168776,0.018518519,-0.04845815
0,-0.01650165,0,0,0.025,-0.00990099,0.040816327,-0.043902439,0.010416667,-0.058823529,0.037234043,-0.030927835
0.00543481,-0.043693676,-0.032637077,0.035135108,0.062068966,-0.021592416,0.025531972,-0.084415584,0.009999943,-0.031811948,0.001432636,-0.012729732
0.031900195,0.025089596,-0.008264435,-0.024193602,0.013908205,-0.001388861,0.042029014,-0.053497968,0.005830933,-0.045897134,0.001457697,-0.00579713
0.031894934,0.043636376,-0.014814815,-0.018181818,0.03250478,-0.016917293,0.011605416,-0.042592593,0.001941709,-0.015296367,0.00587092,-0.009689923
0.00988616,0.00035465,-0.005138043,-0.005958778,0.000431521,-0.002582376,0.006473867,-0.000646948,0.017142835,-0.024442518,0.024612534,-0.051858212
0.012612268,-0.002579128,-0.007766622,-0.003774316,0.007683404,-0.006109202,0.003895617,-0.021349581,0.016266614,-0.021924738,0.002191672,-0.020300625
0.004988527,0.000318181,-0.002871874,-0.002863707,0.004174931,-0.034178244,0.008835402,-0.014056603,0.004248412,-0.016122651,0.012788738,-0.023368232
0.02970297,-0.040064103,0,-0.038461538,0.01010101,-0.01,0.03125,-0.04,0.071823204,-0.085858586,0.005494505,-0.06185567
0.005811187,0.002327042,-0.00433526,-0.000481488,0.021470854,-0.01983551,0.031114538,-0.052669728,0.011649003,-0.04452137,0.005953922,-0.011514866
0.020249285,-0.018625975,-0.010153908,-0.007633588,0.028239692,-0.009325366,0.011104093,-0.038144644,0.051999967,-0.0586759,0.001710606,-0.073827601
0.006491432,0.008599387,-0.00902065,0.000967462,0.024358197,-0.012353739,0.013021669,-0.0375964,0.005369128,-0.017798319,0.024265174,-0.023364453
0.001119783,0.052324136,-0.006691487,0.002982849,0.010119978,-0.001496969,0.010646426,-0.024118812,0.002673797,-0.015048909,0.009633911,-0.011428533
0.036552301,0.006385169,-0.002265519,-0.039181499,0.003644647,-0.003178883,0.015214338,-0.015433499,0.005102087,-0.020890145,0.011220197,-0.012921135
0.056,-0.061237374,-0.069548872,0.007575758,0.156521739,-0.070707071,0.006651885,-0.152255639,0.069124424,-0.044052863,0.0625,-0.137931034
0.001940757,-0.02493946,-0.003402284,-0.003631889,0.021999536,-0.002438381,0.022558255,-0.035159076,0.028232999,-0.038303079,0.006080517,-0.032360872
0.019207653,0.035433855,-0.002676978,-0.010011779,0.039372595,-0.03042055,0.063455906,-0.090559364,0.037160996,-0.085985282,0.022703818,-0.061652679
0.016930233,0.005854391,-0.002973978,-0.015733644,0.000747263,-0.002050708,0.009736004,-0.002986746,0.023407541,-0.033562043,0.005399113,-0.027746513
0,0.006776811,0,-0.002541296,0.016949153,-0.022929936,0.000654879,-0.021153846,0.009198423,-0.003926702,0.018024032,-0.024739583
0,-0.017711423,-0.123684211,0.134328358,0,-0.039039039,0,0,0,0,0,0
0,0.03625,0,0,0,0,0,0,0,0,0,0
0,0.029166667,0,0,0,0,0,0,0,0,0,0
0,0.013541667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.007312645,0.14105661,-0.064487426,0.01784637,0.113689029,-0.041613723,0.021219231,-0.116368965,0.032190343,-0.057387863,0.035979267,-0.086101729
0.005288585,0.004968596,-0.01535079,-0.000438404,0.02922379,-0.02449893,0.013432098,-0.042147336,0.000467071,-0.02148076,0.036567528,-0.04248366
0.060782681,-0.303506018,-0.052181352,-0.082417582,0.018612521,0.066787004,0.115600449,-0.259966777,0.046568627,-0.179074447,0.008652658,-0.052693208
0.036074066,0.004705155,-0.040578829,-0.002823024,0.058143343,-0.007540984,0.028689941,-0.096784237,0.005343748,-0.056787634,0.010364546,-0.008504572
0.023622019,0.030061856,-0.010851926,-0.022281167,0.059574411,-0.033187028,0.077493148,-0.132797838,0.004060025,-0.082521543,0.00190473,-0.02021779
0,0.002812027,-0.011038961,-0.000648929,0.0117724,0.003939593,0.058783322,-0.054298643,0.05583393,-0.098127824,0.006433167,-0.051525424
0.006514658,-0.001941748,-0.00260078,-0.004530744,0.007203667,-0.004563233,0.00595632,-0.017555267,0.039473684,-0.05,0.026116838,-0.030646236
0.033670034,0.013029316,-0.013245033,-0.016286645,0.016891892,-0.006711409,0.006825939,-0.026578073,0.028169014,-0.037288136,0.029090909,-0.058219178
0.014492754,0.012698413,-0.004878049,-0.023809524,0,0.009803922,0.019512195,-0.004854369,0.004878049,-0.019138756,0,-0.004854369
0.012145749,-0.038666667,-0.016393443,-0.024,0.044444444,-0.0625,0.01843318,-0.076595745,0,-0.018099548,0.018518519,-0.004608295
0.01843318,0.093514329,0,-0.018099548,0.018518519,-0.004608295,0.018867925,-0.036363636,0.023809524,-0.027777778,0,-0.009302326
0.002928258,-0.048175182,0,-0.005839416,0.034848485,-0.030837004,0.006116208,-0.042459736,0.015503876,-0.019756839,0.0078125,-0.022900763
0.099310345,-0.032622334,-0.040053405,-0.060225847,0.106881406,-0.050069541,0.039513678,-0.12962963,0.0528,-0.08625731,0.003472222,-0.124620061
0.005714286,0.003787879,-0.024163569,0.018939394,0.025,-0.00952381,0.025390625,-0.039399625,0.049079755,-0.068571429,0.027542373,-0.079922027
0.00462963,0.085253456,-0.015873016,0.016129032,0.042553191,-0.025345622,0.143631436,-0.163265306,0.030898876,-0.156398104,0.008522727,-0.040871935
0.02247191,0.007326007,-0.022038567,-0.002747253,0.016901408,0,0.041543027,-0.066481994,0.069620253,-0.0997151,0.022435897,-0.076923077
0.008347245,0.001103753,-0.067692308,0.07615894,0.076271186,-0.02640264,0.14481409,-0.195275591,0.087221095,-0.157264957,0.094298246,-0.149253731
0.029683225,-0.237601536,-0.003839548,-0.030068966,0.013810103,-0.01798718,0.016974568,-0.045454518,0,-0.027030932,0.018461492,-0.013207879
0.016664581,0.010803421,-0.003915775,-0.001055513,0.025759499,-0.014102022,0.07465807,-0.115690747,0.03023434,-0.083041138,0.02109679,-0.032439876
0.021965731,0.020340065,-0.002686494,-0.016848744,0.011563411,-0.011982167,0.002670501,-0.025557548,0.010253425,-0.016646133,0.012651812,-0.0464381
0.005989135,0.029674485,-0.01024883,-0.001581293,0.004533434,-0.003294691,0.005018445,-0.007051523,0.015176207,-0.019125664,0.00536957,-0.030844933
0.006759142,0.003974245,-0.001859373,-0.003935699,0.003306554,-0.014087741,0.00260419,-0.005649718,0.001426061,-0.006493565,0.003911771,0.001068031
0.016774838,0.012323386,-0.003281478,-0.00915224,0.018488696,-0.01731495,0.008751081,-0.025462974,0.008070681,-0.017226484,0.002936231,-0.02014008
0.019469027,-0.091724537,-0.01620162,-0.035590278,0.008325624,-0.010978957,0.037401575,-0.067889908,0.008290155,-0.084440228,0.00990099,-0.065775951
0.005665722,-0.015962441,-0.011204482,0.005633803,0.015714286,-0.008498584,0.023529412,-0.043600563,0,-0.024425287,0.027231467,-0.026509573
0.023529412,0.018678161,0,-0.024425287,0.027231467,-0.026509573,0.01552795,-0.051546392,0.048309179,-0.050458716,0.020236088,-0.089093702
0.008860759,-0.042869092,-0.014438167,-0.000627353,0.137980085,-0.104458599,0.042159763,-0.155,0.028287462,-0.071682044,0.006144393,-0.03197026
0.022222222,0.014492754,-0.042553191,0.02173913,0.022222222,0,0,-0.02173913,0.022222222,0,0.048780488,-0.108695652
0.016666667,0.012750455,-0.013793103,-0.009562842,0.058823529,-0.048951049,0.05625,-0.111111111,0.035483871,-0.082840237,0.001626016,-0.042056075
0.006493506,0.048028674,-0.044210526,0.021505376,0.034782609,0.013215859,0.070588235,-0.107142857,0.054388133,-0.110989011,0.013784461,-0.064478312
0,0.010833333,-0.010165184,-0.01625,0.011703511,-0.01283697,0.035616438,-0.061696658,0.009722222,-0.047619048,0.031294452,-0.03301238
0.052986513,-0.000304971,-0.020992366,-0.041171089,0,0.001949318,0.016,-0.027237354,0.043478261,-0.049212598,0.034042553,-0.067460317
0.033879781,0.055320648,-0.01523395,-0.028541226,0.006674082,-0.006629834,0.007307476,-0.017127072,0,-0.006696429,0.004454343,0.008988764
0.01826087,0.012524907,-0.009466437,-0.007685739,0.033598585,-0.017376195,0.047309833,-0.077844311,0.005623243,-0.054915855,0.065934066,-0.067101584
