li_0grow_tmp,li_123_tmp,li_1grow_tmp,li_1up_tmp,li_2grow_tmp,li_2up_tmp,li_3grow_tmp,li_3up_tmp,li_4grow_tmp,li_4up_tmp,li_5grow_tmp,li_5up_tmp
0.005229625,0.01242036,-0.00536493,-0.004077587,0.020260551,-0.019162611,0.007625781,-0.032765957,0.011328097,-0.023577441,0.006767935,-0.020044157
0.002493766,0.012378601,-0.006199044,0.003198294,0.014372961,-0.008019978,0.007615557,-0.023202214,0,-0.008097913,0.005669386,-0.007982565
0.00665779,0.012345697,-0.001324477,-0.001322725,0.012112947,-0.014588833,0.002706306,-0.017287155,0.022129985,-0.024291418,0.00698324,-0.031123193
0.008298755,0.012345679,0,-0.008230453,0,0,0,0,0.0041841,-0.008298755,0.004201681,-0.008333333
0.009345794,0.012345679,0,-0.018518519,0.029126214,-0.028301887,0.024630542,-0.04245283,0.004950495,-0.028846154,0.015151515,-0.024630542
0.022177896,0.0123393,-0.002520479,-0.020874076,0.005789495,0.00021055,0.000315756,-0.005651491,0.00221399,-0.001999148,0.004663434,-0.007468915
0.001126789,0.012333502,-0.002805794,0.002813689,0.004099534,-0.004783399,0.004674912,-0.006194608,0.004151174,-0.014946377,0.008779404,-0.009550948
0.016861263,0.012329932,-0.046406612,0.035289116,0.022666667,-0.03100771,0.057737864,-0.081703651,0.00862069,-0.065771857,0.015092453,-0.024691264
0.002554608,0.012326522,-0.001119662,-0.000807893,0.005133298,-0.005292926,0.001698157,-0.009778233,0.000378131,-0.003704615,0.007703024,-0.010394973
0.009168443,0.012324783,-0.001716413,-0.015212359,0.000429283,0.00107464,0.005625249,-0.008154442,0.003478261,-0.010327022,0.009855475,-0.010831889
0.016774838,0.012323386,-0.003281478,-0.00915224,0.018488696,-0.01731495,0.008751081,-0.025462974,0.008070681,-0.017226484,0.002936231,-0.02014008
0,0.01231593,0,0,0,0,0.008097166,-0.008032129,0.039665971,-0.03815261,0,-0.126506049
0,0.012298387,0,0,0,0,0,0,0,0,0,0
0.016666667,0.012295082,-0.004132231,-0.008196721,0.016806723,-0.012448133,0,-0.020661157,0,0,0.008510638,-0.008438819
0.000629105,0.012293902,-0.002761865,-0.013621144,0.001477729,0.009160631,0,-0.005902171,0.007089195,-0.012934712,0.000850361,0.003412969
0.0175,0.012284996,-0.054373522,0.039312039,0.002506215,-0.00249995,0,-0.00249995,0.007556675,-0.005012581,0.017811705,-0.0175
0.014222222,0.0122699,-0.000896027,-0.021910605,0.008441454,-0.008370792,0.012224877,-0.021823617,0.014272386,-0.026871951,0.012535287,-0.023860478
0.006722723,0.012242593,-0.001683535,-0.008347245,0.005093344,-0.006745329,0.012048228,-0.018581115,0.020942408,-0.025510204,0.030797138,-0.056410256
0.007626125,0.012225907,-0.001953184,-0.006403998,0.006883048,-0.004892368,0.004952456,-0.014062519,0.004592632,-0.012812892,0.0068438,-0.012522381
0.018656716,0.012210012,-0.011152416,-0.014652015,0,0.007518797,0.011363636,-0.014925373,0.007633588,-0.018726592,0.031746032,-0.045454545
0.013612192,0.012196665,-0.001369595,-0.005254963,0.010534665,-0.014302508,0.010541011,-0.011014969,0.018313524,-0.022042944,0.002401982,-0.012648202
0.004081633,0.012195122,-0.008130081,0,0.033472803,-0.020491803,0,-0.044534413,0,-0.008474576,0.004329004,-0.012820513
0.025,0.012195122,-0.01242236,-0.018292683,0.052287582,-0.037735849,0.013245033,-0.062111801,0.02739726,-0.045751634,0.020979021,-0.046666667
0.015409009,0.012191906,-0.016360695,-0.024902801,0.026033015,-0.018255538,0.070796504,-0.089810713,0.007874016,-0.107851277,0.004653327,-0.012408088
0.018567692,0.012152742,0,-0.020833436,0.002659628,0,0.010840054,-0.021220106,0.00815212,-0.013404826,0.005434783,-0.0080862
0,0.012151067,0,0,0,0,0,0,0,0,0,0
0,0.012121212,0,0,0,0,0,0,0,0,0,0
0.000909238,0.012112379,-0.00562515,0.001271802,0.003281079,0.001094927,0.006949543,-0.006540716,0.005699614,-0.01216858,0.001293183,-0.010420475
0.127619048,0.012105856,-0.035315985,-0.091216216,0.095384615,-0.060693642,0.062295082,-0.143258427,0.042951542,-0.065843621,0.070071259,-0.110876452
0.02024757,0.012105643,-0.005609173,-0.025952081,0.00916665,-0.004562447,0.001089391,-0.014615987,0.007218062,-0.01423068,0.002978461,-0.009274083
0.004559271,0.012102874,-0.009774436,0.006051437,0.013127413,-0.016704632,0.017391304,-0.035823171,0.012820513,-0.03030303,0.005617978,-0.014240506
0.010437769,0.012101775,-0.000819609,-0.021061057,0.022467181,-0.023377412,0.005190646,-0.030701274,0.006209121,-0.015596955,0.017053437,-0.014256794
0.027118644,0.01210121,-0.006849315,-0.03630363,0,0,0.01384083,-0.003448276,0.025089606,-0.04778157,0.010676157,-0.017482517
0.012232355,0.012084653,0,-0.006042176,0.003067546,-0.009118662,0.012383901,-0.012232416,0.012461122,-0.018348685,0.009375,-0.015384615
0.021108126,0.01205857,-0.015665796,-0.010335917,0.013368983,-0.007957507,0.018867979,-0.021108284,0.033426071,-0.050264497,0.008287293,-0.024258708
0.013992747,0.012054919,-0.003765438,-0.010072139,0.010926742,-0.006433414,0.020085972,-0.0313851,0.015227974,-0.036868996,0.009697992,-0.025855598
0.01934236,0.012017736,-0.007736944,-0.018975332,0.00587092,-0.003898674,0.007920832,-0.017509766,0.010040161,-0.02161104,0.020408163,-0.02584493
0,0.012002182,-0.012924071,0.01309329,0.013179572,-0.006546645,0.023529412,-0.032520325,0.025817556,-0.045977011,0.00862069,-0.026845638
0.013767387,0.011982723,-0.00804991,-0.00762903,0.010187034,-0.004219895,0.000777617,-0.014400419,0.007552313,-0.009078645,0.023399963,-0.028508258
0.003213138,0.011981008,-0.00746803,0.000711779,0.002858164,0.002866356,0.010144891,-0.016743855,0.00364568,-0.016140567,0.002925046,-0.006538358
0.012172753,0.011971444,-0.00199965,-0.01136743,0.007688434,-0.001001787,0.013582326,-0.023055216,0.006485765,-0.018592981,0.003929592,-0.007461455
0.046746652,0.011969463,-0.001576758,-0.043150273,0.023693672,-0.026847789,0.064748165,-0.074508558,0.002414591,-0.067245817,0.096549046,-0.112525744
0.008587722,0.01196262,0,-0.028287576,0,0,0,0,0,0,0,0.007626651
0.020325203,0.011952205,0,-0.023904382,0.002012238,-0.006081633,0.004149419,-0.012295082,0.002079044,-0.006198429,0.027368421,-0.014522822
0.029520295,0.011947431,-0.052816901,0.017921147,0.067924528,-0.014869888,0.019379845,-0.088339223,0.011764706,-0.030418251,0.02811245,-0.034883721
0.003575226,0.011944677,-0.001259933,-0.002095599,0.003379806,-0.004625757,0.005121575,-0.013473663,0.032406483,-0.030360935,0.025376174,-0.0555674
0.00742247,0.011944585,-0.002680965,-0.000669826,0.008457375,-0.006720464,0.009224496,-0.018114694,0.005124701,-0.009140182,0.007599274,-0.015975493
0.002993952,0.011940299,-0.005970149,0,0.003003063,0,0.012157993,-0.014970059,0.012422298,-0.033033033,0.012618233,-0.027607302
0.007010616,0.011934327,-0.003501751,-0.00596723,0.012127336,-0.006526054,0.008629441,-0.016475286,0.004589495,-0.013085052,0.003573252,-0.005583807
0.032540676,0.011919192,-0.001848367,-0.016363636,0.013166144,-0.01543216,0.015873016,-0.025371287,0.005798969,-0.03,0.007910349,-0.02818706
0.00198939,0.011912641,-0.002649007,-0.000661813,0.004660453,-0.002656042,0.026878015,-0.03843605,0.039596832,-0.067785235,0.01459854,-0.051246537
0,0.011904762,0,0,0,0,0.014492754,-0.014285714,0.00729927,-0.021428571,0.014705882,-0.014492754
0,0.011904762,0,0,0,0,0,0,0,0,0,0
0.00507786,0.011900707,-0.003713741,-0.002357696,0.012286724,-0.007116266,0.00412226,-0.018543459,0.016061488,-0.020184776,0.003866362,-0.022336735
0.006497147,0.011881345,-0.008121003,0.002245243,0.023700685,-0.011292999,0.019573532,-0.045188231,0.017590936,-0.038968508,0.0065535,-0.016407881
0.043358568,0.011873351,-0.021088435,-0.030343008,0.011019284,0.009034051,0.012534819,-0.021798365,0.015536723,-0.026134801,0.02832244,-0.042420028
0.028748591,0.011872131,-0.010318949,-0.026484018,0.004241282,0.005687156,0.026315741,-0.037071752,0.016,-0.050332339,0.011299538,-0.041830758
0.005649718,0.011860175,0,-0.007490637,0.017077799,-0.005660377,0.007692308,-0.029850746,0,-0.013358779,0.003891051,-0.005802708
0.012465374,0.011855905,-0.015089163,-0.002735978,0.022566996,-0.012534819,0.007072136,-0.024827586,0.007153076,-0.018258427,0.001430615,-0.007102273
0.004821384,0.011854398,-0.012454089,-0.00282241,0.004826746,0.009458355,0.001711897,-0.009607234,0.001728637,-0.011392822,0.014641288,-0.017831406
0,0.011854318,0,0,0,0,0,0,0,-0.008890812,0,0
0.004588967,0.011850414,-0.005563342,-0.00039714,0.003009067,-0.003996024,0.012212477,-0.01739998,0.017076218,-0.034385683,0.005918389,-0.031326761
0.01025641,0.011844332,-0.010050251,0.010152284,0.020618557,-0.015228426,0.010416667,-0.03030303,0.037837838,-0.046391753,0.033149171,-0.057291667
0.016854613,0.011839488,-0.026156445,-0.001807048,0.015525343,-0.004935923,0.013571971,-0.032479036,0.004976445,-0.025098603,0.001711527,0.002971022
0.001319261,0.011828458,-0.000879551,-0.001317523,0.008803913,-0.010123196,0.003573024,-0.013134741,0.008144842,-0.016466356,0.001355059,-0.006283752
0.001431553,0.011825874,-0.007594924,0.000974717,0.000652129,0.002943465,0.001047489,-0.004431943,0.005542333,-0.008828762,0.021339004,-0.037532816
0.003459949,0.011773554,-0.006020512,-0.008241561,0.027311472,-0.019194677,0.019229057,-0.044534781,0.014452163,-0.037471728,0.0112953,-0.022526926
0.001607744,0.011771,-0.004829622,-0.002942777,0.008662669,-0.004044244,0.007656494,-0.018518466,0.009668453,-0.017638997,0.004156331,-0.012585472
0.026605506,0.011766503,-0.025777778,0.005361975,0.077586259,-0.047445301,0,-0.169777778,0.011369844,-0.011242024,0.004369197,-0.019807334
0.014162046,0.011766274,-0.001178327,-0.012412654,0.011097907,-0.007864727,0.013189465,-0.019208192,0.007599976,-0.013806706,0.039052805,-0.044462081
0.008899543,0.011761466,-0.001669449,-0.000357587,0.012196619,-0.010869601,0.010223904,-0.019804295,0.005620809,-0.013975952,0.003452077,-0.014459319
0.014660964,0.011739835,-0.00121883,-0.012040999,0.052699165,-0.050640577,0.073560028,-0.120268567,0.016335227,-0.089851325,0.028853455,-0.07966457
0.00589387,0.011718763,-0.001937946,0.007812461,0.019685039,-0.013592233,0.022132797,-0.040540541,0.010121457,-0.027559016,0.00203252,-0.014028096
0.011848341,0.011709633,-0.002380905,-0.016393443,0.052631526,-0.047732695,0.025252527,-0.057142905,0.012787724,-0.036945815,0.00771203,-0.017676668
0.014836795,0.011695848,-0.00295858,-0.011695906,0.014925373,-0.005934718,0.014925373,-0.014705882,0.040752351,-0.061764706,0.032258065,-0.06626506
0.010899128,0.011680216,0,-0.0080862,0.005464536,-0.005434837,0.002754876,-0.013586957,0.005586592,-0.016483571,0.005555556,0
0,0.011666667,0,0,0,0,0,0,0,0,0,0.001
0.002535545,0.011641625,-0.002163592,0.00192685,0.011396849,-0.011744847,0.003985248,-0.017173794,0.005114944,-0.009038144,0.003688259,-0.002575187
0.00731456,0.011641321,-0.001041632,-0.004149412,0.01584507,-0.012860619,0.007465375,-0.024956707,0.008928571,-0.011997177,0.009372747,-0.018053097
0.022808653,0.011610813,-0.008781783,-0.013638003,0.004367622,-0.007351536,0.034999028,-0.027604444,0.002554972,-0.044148018,0.006329114,-0.008821741
0.002307673,0.011607863,-0.000192541,-0.003261665,0.024664562,-0.024258722,0.004380675,-0.032928933,0.01192643,-0.01923072,0.02200543,-0.037754763
0.021655066,0.011607368,-0.007656968,-0.011355034,0.017898833,-0.008487654,0.015835313,-0.03440367,0.010433387,-0.028838659,0.002369668,0.005559968
0.003524794,0.011565133,-0.000171062,0.001799006,0.004557572,-0.005388283,0.003720689,-0.010700223,0.002082231,-0.006379293,0.000610767,-0.007705628
0.002191748,0.011554606,-0.009643504,0.009185391,0.015640733,-0.020678337,0.008701594,-0.026619799,0.004986909,-0.011539312,0.002378514,-0.004285519
0.018771562,0.01153175,-0.02017545,0.00025074,0.038491533,-0.016498273,0.011694312,-0.057726032,0.031932625,-0.049783281,0.014203375,-0.047421312
0.002165728,0.011525338,-0.009279476,-0.010264722,0.005494395,0.002754876,0.001662916,-0.014207542,0.004491859,-0.014388545,0.006798867,-0.013415261
0.001760748,0.011522949,-0.00367215,-0.002782994,0.000294492,0.001031992,0.000740901,-0.006478136,0.011116248,-0.027543329,0.000611075,-0.014156671
0.0133007,0.011514047,-0.002121711,-0.02314335,0.016582588,-0.017009178,0.020014592,-0.025531949,0.008843036,-0.031751765,0.039694617,-0.04309708
0.012497131,0.011504777,-0.010309301,-0.002285669,0.035587187,-0.024305532,0.028299584,-0.060939287,0.010319361,-0.034400971,0.005920029,-0.01410501
0.054545455,0.011494253,-0.051724138,0,0.126213592,-0.063636364,0,-0.137931034,0.006160164,-0.026,0.01010101,0.010204082
0.007063313,0.011477202,-0.001600021,-0.003719426,0.00909771,-0.001816218,0.002265617,-0.016864627,0.006838218,-0.008288536,0.002533631,-0.021345439
0.009925558,0.011465979,0,-0.004914005,0.005,-0.012345679,0,-0.004975124,0.002506215,-0.00249995,0.002506215,-0.00249995
0.008173687,0.01146208,-0.014220705,-0.017053413,0.030588218,-0.01904214,0.020733246,-0.050228328,0.009393958,-0.028554641,0.017073189,-0.015310735
0.000320804,0.011438014,-0.008617943,0.009380245,0.027398394,-0.014541541,0.005959212,-0.030624376,0.001967035,-0.009900199,0.03207184,-0.043558258
0.000497141,0.01142858,-0.010834843,0.008944124,0.023959545,-0.012944885,0.003802205,-0.028325051,0.018256596,-0.017929269,0.001027247,-0.016666642
0.000318522,0.011410046,-0.002855799,0.003502595,0.009321729,-0.010023819,0.003242017,-0.01767516,0.008338751,-0.011795104,0.017424544,-0.02286363
0.011846993,0.011407955,-0.001205819,-0.004203032,0.016237715,-0.01479028,0.003063817,-0.015978264,0.001237914,-0.013133811,0.002171185,-0.003400186
0,0.011371713,-0.033057851,0.031982942,0.087443946,-0.047008547,0.025581395,-0.113402062,0.033816425,-0.06122449,0.009708738,-0.037383178
0,0.011363636,0,0,0,-0.023181818,0.001864755,-0.001861284,0,-0.010702652,0,0
0.004412576,0.011349131,-0.00605399,-0.00219654,0.010686051,-0.015503766,0.031304406,-0.040066725,0.013625712,-0.051152442,0.021237864,-0.036820629
0.013309074,0.011343303,-0.02636315,-0.00358203,0.028535916,-0.007999938,0.00815047,-0.037997587,0.023195876,-0.034825871,0.033707865,-0.047229219
0.005238767,0.011342776,-0.005214663,-0.000613151,0.023101329,-0.025593586,0.011232349,-0.036189357,0.003541565,-0.014281212,0.00618886,-0.015078569
0.006675883,0.011329124,-0.00138732,-0.004144736,0.027350514,-0.024729201,0.001164851,-0.047698307,0.033343375,-0.031704478,0.020923077,-0.055232613
0.00291639,0.011320593,-0.000753496,0.000646286,0.037921676,-0.030482516,0.021230848,-0.070646123,0.003808854,-0.032744327,0.023042806,-0.023734813
0.005842652,0.011319706,-0.002699055,-0.006702368,0.005398111,0.00270636,0.009536785,-0.014765101,0.006902853,-0.022492128,0.001388154,-0.012339946
0.022392136,0.011307016,-0.00027223,-0.018963649,0.010459592,-0.010620888,0.019122637,-0.03132656,0.008517859,-0.028145721,0.005148742,-0.015765794
0.007061945,0.011290451,0,-0.007674014,0.01087401,-0.006800027,0.005970177,-0.021248419,0.004641584,-0.012004303,0.011211045,-0.018208942
0.00169348,0.011270781,-0.009197324,0.010989011,0.021459227,-0.016877637,0.005159071,-0.022689076,0.007826087,-0.016253208,0.001821494,-0.052631579
0.00350063,0.011240318,-0.013856767,0.006976721,0.017667844,-0.005854801,0.009512533,-0.026620416,0.020656086,-0.03062424,0.002451054,-0.028571452
0.019495037,0.011238926,-0.002174471,-0.020187535,0.003556739,-0.004358502,0.013786258,-0.011232269,0.010081392,-0.023389921,0.006215359,-0.015219244
0.01280219,0.011235998,-0.010578279,-0.004213413,0.028342978,-0.019244461,0.002210789,-0.040989428,0.000736979,-0.002205912,0.008215131,-0.013991237
0.02265625,0.011204482,-0.015349194,-0.004583652,0.00390625,-0.00233827,0.01752988,-0.023346304,0.009909166,-0.051683634,0.004122012,-0.008176615
0.01416556,0.011203288,-0.001767521,-0.012221781,0.016949108,-0.007525454,0.015981735,-0.039473642,0.030047044,-0.042696674,0.021823423,-0.060164081
0.004819277,0.011191063,-0.011933174,0.004796211,0.00240959,0.002415411,0.035175879,-0.043269185,0.005063291,-0.041262136,0.023437447,-0.032745542
0.020547945,0.011185682,-0.006756757,-0.006711409,0.05,-0.047619048,0.014492754,-0.06122449,0,-0.028571429,0,0.007352941
0.002072846,0.011130822,-0.004126113,0.002659574,0.00238456,-0.007102752,0.016279802,-0.013678352,0.007582651,-0.021951884,0.002732241,-0.008428717
0.012554346,0.011127039,-0.00168725,-0.010729542,0.025494999,-0.024625689,0.006300403,-0.042239923,0.001261964,-0.007763611,0.007910207,-0.012099799
0.040686079,0.011115357,-0.030947814,-0.009198927,0.025777372,-0.024351219,0.028894515,-0.047467132,0.027621882,-0.056980057,0.043439275,-0.062158717
0,0.011111111,0,0,0,0,0,0,0.023809524,0,0,-0.023255814
0.008403361,0.011111111,0,-0.008333333,0.065420561,-0.100840336,0,-0.061403509,0.06,-0.065420561,0.057591623,-0.099056604
0,0.011111091,-0.009036084,0.006060606,0.012157993,0,0.003048841,-0.015015015,0.009287864,-0.018237142,0.006153846,-0.003067424
0,0.011097946,0,0,0,0,0,0,0,-0.028041035,0,0
0.005200569,0.011086491,-0.004443249,-0.001970978,0.003483528,-0.003471435,0.000502411,-0.012893652,0.003538009,-0.006527793,0.007162932,-0.015613171
0.005749596,0.011080542,-0.001916117,-0.005504954,0.00579899,-0.006825938,0.003866831,-0.005979137,0.006683872,-0.007489814,0.006523135,-0.01499244
0.022638746,0.011068753,-0.001478507,-0.018145527,0.004082427,-0.002591153,0.007666399,-0.011642968,0.02206162,-0.024308722,0.004423077,-0.032378153
0.01685399,0.011049724,0,-0.016574641,0.03458219,-0.025280844,0.005797101,-0.038997268,0.017699055,-0.023054697,0.053459119,-0.07826087
0,0.011034483,0,0,0,0,0,0,0,0,0,0
0.022302532,0.011006349,-0.010791367,-0.016509376,0.009768132,-0.007272788,0.009803922,-0.013301148,0.00990099,-0.019417476,0.06741573,-0.072916667
0.001063809,0.010981254,-0.003169949,0.005738597,0.021540514,-0.025651877,0.033200531,-0.037699701,0.011148273,-0.039203128,0.005252318,-0.034399053
0.011098879,0.010977057,-0.000656775,-0.00706446,0.003081008,-0.004600186,0.0071111,-0.01272489,0.01352265,-0.020962037,0.00758089,-0.01734493
0.005329537,0.010974712,-0.000281108,-0.007533482,0.000565451,-0.005343138,0.005134084,-0.009324612,0.012374101,-0.01390471,0.00201671,-0.013359892
0,0.010973475,-0.001419986,-0.002831858,0.01871843,-0.012442162,0.001824115,-0.031448729,0.009890147,-0.005826657,0.053866833,-0.057308669
0.015789509,0.010938376,-0.006920381,-0.00172715,0.014035088,-0.006968676,0.001063794,-0.024221419,0.023636364,-0.025859015,0.016885553,-0.053285968
0,0.010928962,-0.008130081,0.008196721,0.012345679,-0.004098361,0,-0.012195122,0.004149378,-0.008230453,0.008403361,-0.016528926
0.045081967,0.010893246,-0.02153432,-0.02875817,0.039492243,-0.024759285,0.00141844,-0.043419267,0.012802276,-0.004249292,0.008571429,-0.016853933
0.00557627,0.010885171,-0.001855349,-0.003696858,0.015094277,-0.014869827,0.009487666,-0.020446036,0.009596929,-0.020676692,0.020489095,-0.041191381
0.010350877,0.010881501,-0.004679393,0.001910071,0.011948691,-0.009054501,0.014204528,-0.02205244,0.010628716,-0.028186293,0.000897326,-0.006773565
0.008404266,0.010866114,-0.002224801,-0.004219875,0.009525848,-0.007963474,0.003216156,-0.011026304,0.002471746,-0.005663593,0.000107548,-0.003001705
0.003024371,0.010861479,-0.017626171,0.015368165,0.019017694,-0.005265734,0.005328607,-0.025108235,0.007638859,-0.010600648,0.006415397,-0.017820203
0,0.010833333,-0.010165184,-0.01625,0.011703511,-0.01283697,0.035616438,-0.061696658,0.009722222,-0.047619048,0.031294452,-0.03301238
0,0.010810811,0,0,0,-0.009009009,0.018348624,-0.009090909,0.018867925,-0.045045045,0,-0.018518519
0.016664581,0.010803421,-0.003915775,-0.001055513,0.025759499,-0.014102022,0.07465807,-0.115690747,0.03023434,-0.083041138,0.02109679,-0.032439876
0.008163265,0.010796221,-0.058139535,0.044534413,0.053719008,-0.004115226,0.072072072,-0.129411765,0.027777778,-0.092436975,0.069651741,-0.094594595
0.000425452,0.010791006,-0.003136688,-0.000106257,0.001704159,0.001439945,0.010209594,-0.015842695,0.009293516,-0.01609537,0.0166309,-0.022185186
0.008711572,0.010757561,0,-0.006363609,0.013972986,-0.01784085,0.006594404,-0.024804741,0.006134979,-0.008423032,0.025728175,-0.033771089
0.013071895,0.010752688,-0.03375,0.032258065,0.045751634,-0.010349288,0.01986755,-0.05625,0.006666667,-0.025974026,0.006711409,-0.013245033
0.001612903,0.010735373,-0.00483871,-0.001610306,0.003236246,0.001620746,0,-0.003225806,0.006514658,-0.006472492,0,-0.021035599
0.009162044,0.010718142,-0.017940621,0.001560441,0.006127622,0.004230585,0.008262899,-0.015320936,0.007275342,-0.018498998,0.006593436,-0.007465185
0.028182702,0.010712035,-0.012560386,-0.02173913,0.025922233,-0.018590998,0.05907173,-0.078717201,0.007415254,-0.059760956,0.023861171,-0.030494217
0.003861056,0.010683761,-0.005154665,-0.005128231,0.031704123,-0.019430053,0.01466664,-0.039692677,0.009358235,-0.017082707,0.007999973,-0.006622517
0.02787633,0.01068376,-0.0090725,-0.021696311,0.018964612,-0.007629705,0.010395011,-0.032193219,0.007306847,-0.01440321,0.010010495,-0.01658029
0.013936279,0.010674095,-0.006446916,-0.002047068,0.010287789,-0.010912816,0.014257917,-0.016676579,0.002257351,-0.016720997,0.010499133,-0.013213169
0.009127054,0.010667912,-0.026369628,0.020176322,0.043003136,-0.017277655,0.016401351,-0.055580931,0.03096898,-0.049833841,0.002257336,-0.034156978
0.003086358,0.010666626,-0.001236094,-0.004307692,0,-0.000618812,0.00310559,-0.003095975,0.00625,-0.009287926,0.004399749,-0.011801242
0.001037662,0.010665757,-0.007228936,0.003800988,0.002841331,0.000693523,0.000831681,-0.002971515,0.00382627,-0.004570561,0.00013981,-0.008385828
0.003182977,0.01064915,-0.002630403,-0.001750591,0.005440873,-0.010329692,0.004351696,-0.010270568,0.009234234,-0.013442939,0.000676339,-0.010154028
0.019018638,0.010638248,-0.015881951,-0.001119858,0.016393462,-0.003987071,0.002675822,-0.018754689,0.013165537,-0.015440279,0.027970641,-0.036690272
0.001228501,0.010633947,-0.020556227,0.014723926,0.116778523,-0.080246914,0.016901408,-0.146634615,0.011283498,-0.01800554,0.053571429,-0.062761506
0,0.010628019,-0.004830918,0,0.019704433,-0.014563107,0.004950495,-0.024154589,0.010050251,-0.019704433,0.047120419,-0.049751244
0,0.010628019,-0.002890173,0.002898551,0,0,0.014492754,0,0.024242424,-0.057142857,0.015625,-0.053254438
0.008032129,0.01062417,0,-0.007968127,0.008130081,-0.012048193,0.004065041,-0.008064516,0.029535865,-0.04048583,0.017167382,-0.045081967
0.007389261,0.010594898,-0.014598492,0.004889878,0.043589744,-0.037037037,0,-0.041769042,0,-0.007692308,0,-0.002584031
0.008,0.010582011,-0.007936508,0,0,0,0.008064516,-0.008,0,-0.024,0.008333333,-0.016393443
0.001293422,0.010580083,-0.006290472,-0.002583503,0.004655493,-0.000186148,0.007105479,-0.008711789,0.00282427,-0.01392499,0.005061886,0.001502103
0.009165042,0.010571318,-0.032253489,0.010090774,0.046650765,-0.013714806,0.031411126,-0.085857114,0.048051518,-0.082424227,0.007422085,-0.044745548
0.005972668,0.010555103,-0.001417607,-0.002827227,0.022694298,-0.024134071,0.021997682,-0.042958831,0.016877697,-0.034904042,0.01895454,-0.030527651
0.019087981,0.010521459,-0.012280702,-0.01144641,0.007776564,0.004973393,0.007099787,-0.01192564,0.010791403,-0.020091716,0.009090909,-0.021352313
0.017113095,0.010485248,-0.00443787,-0.010972933,0.026819923,-0.030460624,0.014051522,-0.044029851,0.039344262,-0.060816012,0.013125513,-0.038643533
0.000830528,0.010481058,-0.001484405,-0.006085717,0.016890335,-0.009848528,0.034816228,-0.045861409,0.0027158,-0.036448617,0.00603108,-0.005610312
0.001150799,0.010472473,-0.004081214,0.001404866,0.020591619,-0.017415714,0.007894711,-0.029498124,0.00595628,-0.013707507,0.005343321,-0.014999987
0.03566521,0.010467027,-0.033653388,-0.002087107,0.046553268,-0.011018229,0.022810642,-0.066628667,0.031003636,-0.052668259,0.017241391,-0.04811418
0.000718156,0.010455155,-0.004769256,-0.000445952,0.003589115,-0.000762601,0.004300095,-0.012994707,0.000947889,-0.004743034,0.023822492,-0.024955491
0.022435897,0.010449342,-0.006369427,-0.015673981,0.009677419,-0.006410256,0.033333333,-0.041533546,0.006666667,-0.032258065,0.017006803,-0.026490066
0,0.010432968,-0.01234574,0.014084538,0.039936104,-0.021875031,0.012944951,-0.050691215,0.004950561,-0.031948883,0.006622483,-0.00821018
0.012782956,0.01043038,-0.001866142,-0.013673442,0.019052721,-0.018696502,0.009822537,-0.021100348,0.021288459,-0.03539576,0.046518432,-0.062534258
0.022688833,0.010419397,-0.003147708,-0.032185437,0.012119953,-0.008854984,0.007013854,-0.014643486,0.00413452,-0.015929923,0.022947272,-0.026798773
0,0.010416667,0,0,0,0,0,0,0.072386059,-0.0675,0.018362573,0.06875
0.002904077,0.010413158,-0.003452748,-5.56576E-05,0.015359433,-0.010393971,0.021297484,-0.036427357,0.005314222,-0.021644544,0.00893065,-0.015628511
0.017847183,0.010410959,-0.001106862,-0.009863014,0.003932697,-0.013850416,0.008488964,-0.011191997,0.020761303,-0.026936027,0.016959006,-0.03389836
0.002588107,0.010407712,-0.001971707,-0.002458463,0.004085688,-0.002716397,0.001987121,-0.007151677,0.010191218,-0.014873537,0.003413896,-0.014945883
0.006544503,0.010403121,-0.002628121,-0.010403121,0.016042781,-0.014492754,0.010899183,-0.034210526,0.019417476,-0.028301887,0.005586592,-0.02585034
0,0.01038526,0,0,0,0,0,0,0.001006036,-0.001005025,0,0
0.023904382,0.010376135,-0.007936508,-0.019455253,0.045833333,-0.04,0.008403361,-0.051792829,0,-0.0125,0.012820513,-0.012658228
0.00148368,0.01037037,-0.023203593,-0.01037037,0.000749625,0.022222222,0.012898331,-0.012734082,0.00304414,-0.015730337,0.005323194,-0.002276176
0.004217495,0.010369637,-0.008012403,0.009488272,0.011250016,-0.005902408,0.007886435,-0.020395534,0.007138341,-0.013458544,0.005705246,-0.006142762
0.016467436,0.010364938,-0.008975127,-0.010125444,0.031873028,-0.018046155,0.001531934,-0.05619087,0.010467473,-0.016964493,0.006272202,-0.017988326
0.003956044,0.010361924,-0.000878349,-0.003064799,0.006616674,-0.003516484,0.006663705,-0.013584575,0.012527919,-0.013680494,0.015632184,-0.038886391
0.00235081,0.010337647,-0.00149005,-5.51527E-05,0.006369393,-0.002127806,0.001802098,-0.022702257,0.003999839,-0.002192302,0.02228568,-0.018039989
0.002824859,0.010328638,-0.009859155,0,0.009985735,-0.00284495,0.004291845,-0.012711864,0.010159652,-0.018518519,0.010204082,-0.014367816
0.002400888,0.01030631,-0.002694204,-0.003266055,0.002189643,0.000364982,0.002277053,-0.008520858,0.000222842,-0.013411521,0.005298843,-0.004901515
0.005966587,0.010280695,0,0.007117414,0.028950566,-0.023557125,0.050890587,-0.078546374,0.036939233,-0.082324385,0.02027027,-0.058524149
