,0,1
556,289518.39,287513.3541303805
557,514800.31,542749.1324081772
558,419393.82,420743.4628544501
559,225880.29,225023.55673919973
560,566054.33,564426.4007454504
561,436809.65,438283.25218481274
562,251260.6,252480.2530083966
563,484435.26,481109.2105885508
564,286894.98,287262.4229498154
565,767615.31,833189.3382122093
566,1016560.25,1015610.3471085775
567,330059.37,330778.96541764477
568,624563.11,624091.437101085
569,518947.43,519880.36773993017
570,221944.96,223220.6757073814
571,307051.66,306845.6154278428
572,282931.47,284286.820335994
573,351057.12,351140.5185371656
574,747628.54,745281.2480885314
575,373113.31,372926.55937772477
576,516507.81,514140.4661378312
577,531329.73,532230.2661709257
578,204551.01,205921.7192934302
579,486952.36,490100.2635679643
580,631000.96,626973.9611692894
581,296318.74,298131.5548900156
582,353119.26,351517.4574706011
583,348038.56,346971.4238715003
584,156101.02,157465.11169279146
585,1143664.79,1143410.7296356633
586,277409.21,277860.7047839991
587,1273086.94,1270714.9552546777
588,401312.5,398480.6955482003
589,370337.74,372369.5094350089
590,905493.3,907801.980445881
591,751971.27,754236.5760890279
592,683136.35,685565.8145529119
593,237214.46,236015.04306225857
594,241835.15,233221.03092566598
595,527789.16,525252.1565795325
596,493598.28,494482.4898383143
597,200063.83,199810.01092760515
598,106431.75,108724.25142167366
599,505611.82,505799.7440235048
600,626103.68,627090.440268096
601,424761.52,425661.04399358906
602,243020.65,243954.30774543836
603,700215.15,698397.7613817517
604,390010.95,391866.9660550797
605,527845.45,529558.1787213873
606,1931229.28,1934507.6066520433
607,609286.27,611317.088547274
608,301627.68,299922.77437376924
609,202927.96,202174.90464103367
610,713632.3,712899.3514768338
611,713791.74,715922.9266019005
612,1007470.34,1006127.0272119966
613,580294.72,582317.7032696529
614,686474.87,686880.2269883333
615,203397.42,204237.3420380039
616,317696.85,317942.1116302226
617,405846.2,408076.7271844857
618,1182746.29,1178760.705782676
619,252352.45,250977.123282196
620,560313.64,561411.7116417511
621,208003.64,199946.35468217003
622,558964.91,560826.4912238884
623,773759.34,774299.6918896652
624,938444.33,935668.8700073877
625,877727.26,874728.4385365188
626,142344.92,143055.91182672814
627,352103.64,351929.95206215035
628,596844.89,597522.9956924712
629,416801.63,418336.89618816256
630,571775.96,565139.6417151958
631,238186.96,238811.3463497354
632,343351.99,342588.9281303452
633,440052.64,439513.8868185106
634,479433.89,479254.2791085085
635,579877.35,578764.1315773864
636,420362.13,419404.26712735416
637,814260.13,813478.86814645
638,351914.53,351042.8859844076
639,588829.33,587186.7015260367
640,405806.49,407350.64983896766
641,434585.78,436085.7430015317
642,508765.07,511311.225077759
643,515991.45,517920.77733194246
644,219849.68,218824.40586738742
645,421591.56,421431.85426516796
646,631858.43,630485.9358620258
647,384782.18,385000.6540539744
648,518084.43,517843.8559066327
649,662902.01,661015.830164407
650,889744.48,885769.5159715487
651,675232.88,676582.9453409452
652,247458.83,244804.51720681373
653,537183.95,540298.5716201138
654,213905.43,216534.51172881966
655,524624.93,524663.8747096328
656,336402.59,337572.53389349376
657,484124.27,487361.36839680374
658,273152.12,272450.57507842494
659,469718.84,467543.5317386037
660,839721.06,838706.4887377863
661,208402.6,210369.38314122474
662,485214.93,485400.97033807146
663,596909.08,601211.4240729128
664,1106251.55,1112991.3661188101
665,747585.57,758429.8195640618
666,209379.85,214422.96295131033
667,328035.93,329585.51137644605
668,511834.1,513154.0357524593
669,614411.64,614343.2364782348
670,515689.9,519085.7465306298
671,264117.01,263909.3711759826
672,381744.26,383847.27521533205
673,1009311.24,1013253.1661181018
674,475804.78,477283.75333509233
675,660912.69,660496.0753388549
676,772062.81,774498.941718548
677,610996.39,610991.2404349904
678,1102910.69,1104938.1792623913
679,452342.3,450807.60136334854
680,455283.1,454965.8721209193
681,377753.12,376434.2162497253
682,1284219.2,1284169.099267663
683,546064.72,547668.1933232847
684,183802.48,182586.17977311567
685,1158462.28,1160408.102135675
686,486535.9,486412.6129070988
687,199212.24,197859.56795403385
688,567141.13,570862.229442055
689,592364.88,590966.4831222809
690,548375.68,549135.272478437
691,378923.47,381346.58836498077
692,264622.1,263929.5104021418
693,397991.81,399941.7316284645
694,703123.13,699200.6721087309
695,487351.13,486678.5256745297
696,270096.94,266663.4408404906
697,290423.22,290480.47016514215
698,626712.93,627699.4715398244
699,626181.38,625192.3006873665
700,544064.92,546152.157033323
701,500754.33,504694.6051981064
702,483758.61,480754.6534704716
703,771684.7,770837.140980516
704,354821.27,353540.55240766605
705,365055.98,364712.0895575372
706,841059.94,838493.7532465492
707,379671.41,378739.373654503
708,703823.76,704082.1347606461
709,469629.86,471510.2937206238
710,276627.95,276825.48990726203
711,488491.08,488837.1973738157
712,402092.64,401755.66473921423
713,287254.82,286981.77274538705
714,231198.13,230949.8432804756
715,514586.24,514355.11170061014
716,419345.72,392224.15489746945
717,102325.59,103467.44060776391
718,192930.06,191644.06566800372
719,454419.15,451389.4440885962
720,452565.62,449386.77689693414
721,729761.37,727964.6201526966
722,300178.55,299404.3157391129
723,667343.64,668547.5433537605
724,377337.19,378610.62602385087
725,554830.17,552426.6901170303
726,786515.39,785222.732628353
727,362068.31,358662.4116318939
728,295535.43,297718.68276405986
729,174291.07,176082.13199596724
730,468218.69,469181.2826374173
731,1198576.7,1191637.919056531
732,653512.29,657720.9006905268
733,407394.15,407991.3223403242
734,1328986.68,1327682.1580800647
735,522157.03,520133.0658050274
736,127387.16,126991.61594779877
737,428241.64,428194.75460214936
738,144959.73,145364.49016394388
739,325763.31,326509.8946236853
740,180377.68,182378.73841268438
741,1093173.52,1099377.6608174657
742,454958.49,453796.5681934041
743,244686.44,244467.3480525273
744,360037.73,359192.5876053465
745,395333.77,394188.3376553368
746,1145101.77,1149697.6208540169
747,459278.97,458115.4876153739
748,373065.99,372359.7735565043
749,840379.62,838012.7875107515
750,158494.56,157889.23931262296
751,343328.29,343577.16615398834
752,588799.06,587252.1845732863
753,182276.43,183287.7974453396
754,510224.88,511994.3594647638
755,327508.35,327606.31923945865
756,328378.56,324198.5277622272
757,235465.61,236688.7015252483
758,534641.93,526521.4851068464
759,628008.84,626821.2775952473
760,120092.37,119038.94969603734
761,735356.5,736581.9780047756
762,593732.38,596788.620490402
763,401547.83,401689.30544601206
764,338118.73,337479.2877864926
765,739122.0,739544.3948734765
766,678484.11,677036.9458230055
767,439750.43,441893.84206897696
768,428559.25,432016.3785684925
769,691353.53,693635.8374102742
770,851851.4,855480.0684614825
771,523460.39,526301.9535377516
772,632339.28,633419.4273683012
773,732802.36,729967.3293892
774,410274.45,409530.6615839749
775,364524.06,365829.8333603094
776,435029.98,434160.08756677853
777,380868.0,381407.64364323136
778,654006.91,654401.9178618429
779,610776.93,610456.6114227934
780,109035.74,111434.69438926005
781,349133.89,349925.71698782535
782,110039.99,112085.85701954953
783,652746.1,648149.0557369095
784,372046.16,371986.6544718094
785,600289.76,600220.9842717472
786,948670.85,957345.4965333996
787,528271.21,529425.1761662134
788,100091.81,99079.45810547622
789,479616.26,477899.9209879505
790,942652.71,943810.0837500055
791,982057.18,972171.1497792645
792,1113407.89,1114831.4827079484
793,713453.37,719134.3241621956
794,956436.53,963995.8059675168
795,268442.46,268071.93571114057
796,301851.69,299949.88420852134
797,510797.15,508846.2920472834
798,560036.11,559397.2483706769
799,290064.58,290920.9401273675
800,217748.38,216157.8645988974
801,552650.26,552057.3912298789
802,260703.44,258542.72603499744
803,159586.07,159855.9785439123
804,620980.87,622677.1357545299
805,705630.87,701723.28148501
806,362493.97,359189.4511695666
807,448920.07,449722.3948526265
808,705267.33,705208.1045919759
809,470254.39,473261.9334441321
810,1335635.15,1327830.2824273128
811,292859.31,294889.8559790264
812,572923.67,569652.9491148056
813,789669.87,786822.3720993818
814,281284.54,281761.6622562461
815,311964.42,310630.7742931722
816,446281.4,444666.04248239286
817,286752.15,287864.8002435113
818,375834.83,376426.4987348884
819,319692.23,320149.0594464023
820,843154.03,845864.1220865248
821,283003.13,283554.16626287316
822,657124.04,654221.8045582023
823,141818.82,141067.68835998653
824,675303.1,679440.3720458943
825,174012.04,173964.4186531619
826,517656.34,515450.6620530244
827,311438.9,314075.2772403399
828,263157.68,263521.01622100605
829,1385789.81,1387384.4472589842
830,451994.44,450787.38588084775
831,436229.37,436270.0802718096
832,578736.12,581199.544306703
833,818972.72,816299.1464484846
834,202357.36,203133.5410747425
835,437017.7,438663.1816109361
836,114210.13,112838.73932264704
837,249085.2,249362.64597142744
838,423531.34,425324.78797124635
839,304571.71,302624.41590322077
840,401177.71,400499.80799445196
841,276087.93,273953.1814525302
842,142876.91,144539.48384977237
843,507263.95,506316.78093247744
844,395735.89,394388.87977988576
845,553919.05,553057.0706948369
846,653398.1,653110.9173642072
847,390676.78,392862.15203338343
848,163331.62,163196.44976882244
849,479374.93,481505.91213387554
850,752383.4,755909.4753413871
851,231564.6,233205.29159860942
852,144692.22,144322.27070234076
853,657485.17,658297.9235903102
854,1183093.58,1180151.356924043
855,339886.83,339299.0521749225
856,838205.86,838287.2018878028
857,166642.42,167115.5010580454
858,461478.31,460682.93800833856
859,201577.59,202557.67701917607
860,498029.8401,501330.7720511139
861,91961.28,92473.25705618665
862,254201.18,254537.15304092003
863,451255.37,455041.820243729
864,783601.46,782770.6702931778
865,290716.62,290053.7362671131
866,698360.75,700426.3766887978
867,320073.94,318535.9963757403
868,513242.73,510916.05232349527
869,401762.5,400883.67773282813
870,354843.63,353418.9186050781
871,368448.27,369639.581455213
872,262601.01,263947.16670376924
873,339569.1,338049.85408818594
874,1044687.07,1035433.6562466925
875,811511.78,817910.8229026985
876,601220.58,598020.7535265182
877,664780.9,664580.1761349533
878,679676.77,678962.1927330879
879,894469.47,896378.4637980473
880,824801.79,824010.5959863297
881,250206.21,245014.72827061376
882,180051.54,179031.4698659997
883,163046.28,163063.7109350447
884,279679.93,279163.6218233896
885,172723.56,169400.1287815448
886,225770.86,227375.09516229737
887,371444.28,370821.8649556653
888,548418.57,546471.8840054454
889,795251.48,790600.4762377002
890,388914.89,391833.1700134423
891,601526.84,602937.4966071519
892,843006.56,843188.0898292096
893,430889.53,431345.7855743404
894,652429.25,656351.2732366868
895,784494.93,783305.4450704862
896,594936.88,591678.6840900916
897,630722.62,632141.8072952413
898,877157.79,878045.4065185973
899,850498.35,846944.3436405103
900,269202.99,270544.12698580493
901,371462.53,370911.87522622757
902,641222.16,642002.5140627342
903,525481.48,525645.5169019038
904,852210.92,851971.9391601954
905,454198.77,453887.3756159763
906,681776.54,681690.8161690838
907,368681.06,366461.5379376753
908,372687.28,371522.34992897813
909,645668.49,645290.1027565147
910,744589.67,745215.4012356699
911,508843.97,505988.81237036135
912,267708.85,270023.5026319376
913,333771.89,335808.4664147646
914,488800.85,488942.4575322214
915,552668.09,556931.1466970729
916,483234.9,482732.8867100122
917,369941.01,369402.8346291336
918,448044.58,446535.6793148604
919,1541758.53,1534283.1792776794
920,175153.09,174324.08327474864
921,481224.01,482331.4541591805
922,389131.57,389311.57524654345
923,404261.79,403688.70248280984
924,378091.4,381911.41658013855
925,871349.23,870107.0044931372
926,230666.43,230825.70739733757
