,col,li
0,saledays,0.07607297313994316
1,attrib_id2,1.2305184812891292
2,attrib_id3,1.9003541796662948
3,attrib_id4,-1.6625911294054037
4,attrib_id5,0.22763141324212768
5,attrib_id6,-0.10666459723793618
6,attrib_id7,-0.08179791841515592
7,org_id,0.04567381247590574
8,styleid,-0.37700521341670806
9,colorid,-0.07894143390607714
10,sizeid,-0.030642808557384906
11,last_qry,31.09302835502523
12,last_discount,-0.10617599964379351
13,last_price,0.08520594444777099
